name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"Xorec/iterations:1",,10,134217728,8192,"FEC(32,8)",0,2,0,0,0,1.20019e+07,134527,1.17274e+07,1.22168e+07
"Leopard (MDS)/iterations:1",,10,134217728,8192,"FEC(32,8)",0,2,0,0,0,2.13599e+07,63629.3,2.12653e+07,2.14615e+07
"ISA-L (MDS)/iterations:1",,10,134217728,8192,"FEC(32,8)",0,2,0,0,0,2.33636e+07,79623.4,2.32537e+07,2.34947e+07
"CM256 (MDS)/iterations:1",,10,134217728,8192,"FEC(32,8)",0,2,0,0,0,1.87191e+07,175352,1.85163e+07,1.90522e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(2,1)",0,1,0,0,0,3.28475e+07,193664,3.25902e+07,3.31528e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(2,1)",0,1,0,0,0,3.30454e+07,269725,3.27442e+07,3.36644e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(2,1)",0,1,0,0,0,3.20563e+07,241550,3.18636e+07,3.26722e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(2,1)",0,1,0,0,0,3.03434e+07,422485,2.98807e+07,3.10177e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(4,2)",0,1,0,0,0,3.27672e+07,141702,3.26111e+07,3.29391e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(4,2)",0,1,0,0,0,6.12055e+07,452320,6.06304e+07,6.1708e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(4,2)",0,1,0,0,0,3.20851e+07,124921,3.1869e+07,3.22849e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(4,2)",0,1,0,0,0,3.31025e+07,61430.9,3.30051e+07,3.31914e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(8,4)",0,1,0,0,0,3.28353e+07,160011,3.26601e+07,3.3138e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(8,4)",0,1,0,0,0,6.24868e+07,1.03118e+06,6.14113e+07,6.3555e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(8,4)",0,1,0,0,0,3.62864e+07,153925,3.60442e+07,3.6545e+07
