name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Xorec/iterations:1",,500,134217728,8192,"FEC(32,8)",0,0,0,0,2.21118e+07,15479.3
"Leopard (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,0,0,0,3.61168e+07,51687.8
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,0,0,0,4.8279e+07,1.04316e+06
"CM256 (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,0,0,0,5.20217e+07,278057
"Xorec/iterations:1",,500,134217728,8192,"FEC(32,4)",0,0,0,0,1.61002e+07,22947.1
"Leopard (MDS)/iterations:1",,500,134217728,8192,"FEC(32,4)",0,0,0,0,2.579e+07,42920.7
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,4)",0,0,0,0,6.61307e+07,441249
"CM256 (MDS)/iterations:1",,500,134217728,8192,"FEC(32,4)",0,0,0,0,2.73774e+07,198203
"Xorec/iterations:1",,500,134217728,16384,"FEC(2,1)",0,0,0,0,2.71741e+07,39364.8
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(2,1)",0,0,0,0,2.71098e+07,35407.7
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(2,1)",0,0,0,0,2.8175e+07,33356.4
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(2,1)",0,0,0,0,2.52289e+07,12682.3
"Xorec/iterations:1",,500,134217728,16384,"FEC(4,2)",0,0,0,0,2.89418e+07,15497.4
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(4,2)",0,0,0,0,4.57209e+07,19624.8
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(4,2)",0,0,0,0,2.7166e+07,30549.7
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(4,2)",0,0,0,0,3.1126e+07,39387.6
"Xorec/iterations:1",,500,134217728,16384,"FEC(8,4)",0,0,0,0,2.892e+07,14829
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(8,4)",0,0,0,0,4.69508e+07,35704.9
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(8,4)",0,0,0,0,2.78079e+07,37168.7
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(8,4)",0,0,0,0,4.03339e+07,101661
"Xorec/iterations:1",,500,134217728,16384,"FEC(16,4)",0,0,0,0,2.20984e+07,25927
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(16,4)",0,0,0,0,3.25467e+07,39801.3
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(16,4)",0,0,0,0,2.12552e+07,42440.9
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(16,4)",0,0,0,0,3.405e+07,111992
"Xorec/iterations:1",,500,134217728,16384,"FEC(16,8)",0,0,0,0,2.89273e+07,16125.9
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(16,8)",0,0,0,0,5.10689e+07,57440
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(16,8)",0,0,0,0,3.79834e+07,279716
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(16,8)",0,0,0,0,5.8109e+07,286031
"Xorec/iterations:1",,500,134217728,16384,"FEC(32,8)",0,0,0,0,2.19737e+07,18378.5
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,0,0,0,3.59363e+07,62779.9
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,0,0,0,9.00593e+07,212394
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,0,0,0,5.55665e+07,227120
"Xorec/iterations:1",,500,134217728,16384,"FEC(32,4)",0,0,0,0,1.59947e+07,33951.6
"Leopard (MDS)/iterations:1",,500,134217728,16384,"FEC(32,4)",0,0,0,0,2.51852e+07,40115.1
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,4)",0,0,0,0,6.62891e+07,571362
"CM256 (MDS)/iterations:1",,500,134217728,16384,"FEC(32,4)",0,0,0,0,3.12807e+07,142692
"Xorec/iterations:1",,500,134217728,32768,"FEC(2,1)",0,0,0,0,2.88792e+07,41849.4
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(2,1)",0,0,0,0,2.88398e+07,44919.6
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(2,1)",0,0,0,0,2.77265e+07,36709.9
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(2,1)",0,0,0,0,2.50649e+07,25001.8
"Xorec/iterations:1",,500,134217728,32768,"FEC(4,2)",0,0,0,0,2.88489e+07,29506.2
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(4,2)",0,0,0,0,4.58424e+07,19367
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(4,2)",0,0,0,0,2.70156e+07,43544
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(4,2)",0,0,0,0,3.13777e+07,35175.8
"Xorec/iterations:1",,500,134217728,32768,"FEC(8,4)",0,0,0,0,2.88082e+07,33816.9
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(8,4)",0,0,0,0,4.73672e+07,36387.2
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(8,4)",0,0,0,0,2.78856e+07,69732.6
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(8,4)",0,0,0,0,4.18438e+07,167984
"Xorec/iterations:1",,500,134217728,32768,"FEC(16,4)",0,0,0,0,2.19213e+07,17901.4
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(16,4)",0,0,0,0,3.27047e+07,52059.7
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(16,4)",0,0,0,0,2.4414e+07,105398
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(16,4)",0,0,0,0,3.88986e+07,97712.9
"Xorec/iterations:1",,500,134217728,32768,"FEC(16,8)",0,0,0,0,2.88011e+07,25938.1
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(16,8)",0,0,0,0,5.13076e+07,64180.9
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(16,8)",0,0,0,0,4.38569e+07,310258
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(16,8)",0,0,0,0,6.18131e+07,299700
"Xorec/iterations:1",,500,134217728,32768,"FEC(32,8)",0,0,0,0,2.19275e+07,17721.8
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,0,0,0,3.6055e+07,63621.2
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,0,0,0,9.77829e+07,403138
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,0,0,0,6.1906e+07,217661
"Xorec/iterations:1",,500,134217728,32768,"FEC(32,4)",0,0,0,0,1.60016e+07,28156
"Leopard (MDS)/iterations:1",,500,134217728,32768,"FEC(32,4)",0,0,0,0,2.54401e+07,47134.9
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,4)",0,0,0,0,6.59626e+07,438445
"CM256 (MDS)/iterations:1",,500,134217728,32768,"FEC(32,4)",0,0,0,0,3.39237e+07,141754
"Xorec/iterations:1",,500,134217728,65536,"FEC(2,1)",0,0,0,0,2.88187e+07,33346.1
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(2,1)",0,0,0,0,2.87786e+07,33793.3
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(2,1)",0,0,0,0,2.78221e+07,28809.4
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(2,1)",0,0,0,0,2.49864e+07,21493
"Xorec/iterations:1",,500,134217728,65536,"FEC(4,2)",0,0,0,0,2.87756e+07,28539.8
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(4,2)",0,0,0,0,4.57062e+07,20174.7
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(4,2)",0,0,0,0,2.69429e+07,53613
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(4,2)",0,0,0,0,3.152e+07,41945.4
"Xorec/iterations:1",,500,134217728,65536,"FEC(8,4)",0,0,0,0,2.87905e+07,24049.1
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(8,4)",0,0,0,0,4.75943e+07,39431.3
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(8,4)",0,0,0,0,3.05074e+07,91752.8
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(8,4)",0,0,0,0,4.29106e+07,112250
"Xorec/iterations:1",,500,134217728,65536,"FEC(16,4)",0,0,0,0,2.193e+07,24663.8
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(16,4)",0,0,0,0,3.28818e+07,49900.9
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(16,4)",0,0,0,0,2.78047e+07,261383
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(16,4)",0,0,0,0,4.10363e+07,89419.7
"Xorec/iterations:1",,500,134217728,65536,"FEC(16,8)",0,0,0,0,2.88104e+07,25172.5
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(16,8)",0,0,0,0,5.25485e+07,67346.6
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(16,8)",0,0,0,0,5.35091e+07,742061
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(16,8)",0,0,0,0,6.961e+07,186296
"Xorec/iterations:1",,500,134217728,65536,"FEC(32,8)",0,0,0,0,2.24009e+07,39773.3
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,0,0,0,3.85615e+07,63422.5
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,0,0,0,1.15414e+08,493191
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,0,0,0,7.02404e+07,173716
"Xorec/iterations:1",,500,134217728,65536,"FEC(32,4)",0,0,0,0,1.59845e+07,25985.5
"Leopard (MDS)/iterations:1",,500,134217728,65536,"FEC(32,4)",0,0,0,0,2.55762e+07,61662
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,4)",0,0,0,0,6.59242e+07,495096
"CM256 (MDS)/iterations:1",,500,134217728,65536,"FEC(32,4)",0,0,0,0,3.99682e+07,127594
"Xorec/iterations:1",,500,134217728,131072,"FEC(2,1)",0,0,0,0,2.87861e+07,36943.2
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(2,1)",0,0,0,0,2.87573e+07,32734.1
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(2,1)",0,0,0,0,2.76224e+07,26690.8
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(2,1)",0,0,0,0,2.49907e+07,15151
"Xorec/iterations:1",,500,134217728,131072,"FEC(4,2)",0,0,0,0,2.87713e+07,26147.6
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,0,0,0,4.56731e+07,19869.8
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,0,0,0,2.69054e+07,53086.8
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,0,0,0,3.31696e+07,37291.2
"Xorec/iterations:1",,500,134217728,131072,"FEC(8,4)",0,0,0,0,2.87757e+07,23877.5
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,0,0,0,5.02918e+07,38843.5
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,0,0,0,3.04932e+07,146318
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,0,0,0,4.84739e+07,73279.3
"Xorec/iterations:1",,500,134217728,131072,"FEC(16,4)",0,0,0,0,2.23671e+07,14911.1
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,0,0,0,3.75761e+07,33298.5
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,0,0,0,2.75023e+07,250870
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,0,0,0,4.65865e+07,54953.1
"Xorec/iterations:1",,500,134217728,131072,"FEC(16,8)",0,0,0,0,2.88164e+07,22498.1
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,0,0,0,5.56614e+07,58622.1
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,0,0,0,5.30761e+07,384868
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,0,0,0,7.69527e+07,143158
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,0,0,0,2.34426e+07,15436.1
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,0,0,0,4.31118e+07,49103.5
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,0,0,0,1.19087e+08,1.2562e+06
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,0,0,0,7.36525e+07,157539
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,4)",0,0,0,0,1.66764e+07,29132.5
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,0,0,0,3.09229e+07,32154
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,0,0,0,6.65159e+07,371664
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,0,0,0,4.3869e+07,140903
"Xorec/iterations:1",,500,134217728,262144,"FEC(2,1)",0,0,0,0,2.87705e+07,30122.4
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,0,0,0,2.8733e+07,19085.2
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,0,0,0,2.774e+07,17948.6
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,0,0,0,2.49254e+07,11423.5
"Xorec/iterations:1",,500,134217728,262144,"FEC(4,2)",0,0,0,0,2.87536e+07,15487.2
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,0,0,0,4.75575e+07,22341.8
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,0,0,0,2.69041e+07,50347.3
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,0,0,0,3.65399e+07,25650.4
"Xorec/iterations:1",,500,134217728,262144,"FEC(8,4)",0,0,0,0,2.87987e+07,18806.6
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,0,0,0,5.14417e+07,36784.2
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,0,0,0,3.05517e+07,150707
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,0,0,0,5.41472e+07,71759.6
"Xorec/iterations:1",,500,134217728,262144,"FEC(16,4)",0,0,0,0,2.34134e+07,18074
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,0,0,0,3.95322e+07,30978.2
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,0,0,0,2.80221e+07,268624
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,0,0,0,5.02873e+07,142766
"Xorec/iterations:1",,500,134217728,262144,"FEC(16,8)",0,0,0,0,2.87927e+07,18276.8
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,0,0,0,5.84323e+07,43008.6
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,0,0,0,5.24503e+07,247114
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,0,0,0,8.14325e+07,161368
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,0,0,0,2.33878e+07,13261.3
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,0,0,0,4.51933e+07,41179
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,0,0,0,1.22942e+08,1.21805e+06
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,0,0,0,7.8559e+07,165094
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,4)",0,0,0,0,1.82486e+07,13908.5
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,0,0,0,3.35165e+07,44219.8
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,0,0,0,6.63754e+07,392593
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,0,0,0,4.84099e+07,129866
