name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"Xorec/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,2.05742e+07,106839,2.04803e+07,2.08595e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,2.05823e+07,60993.7,2.05187e+07,2.06865e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,1.73994e+07,47488.1,1.73233e+07,1.74665e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,1.63872e+07,65321.3,1.62819e+07,1.64615e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,2.04724e+07,41767.7,2.04104e+07,2.05312e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,4.31198e+07,242306,4.28692e+07,4.36562e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,1.74953e+07,369927,1.72452e+07,1.83072e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,2.03689e+07,40682.3,2.03037e+07,2.04475e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,2.0586e+07,52460.6,2.05145e+07,2.06769e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,4.41343e+07,185827,4.36831e+07,4.4398e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,1.776e+07,295719,1.75484e+07,1.83995e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,2.71213e+07,59328.5,2.70392e+07,2.71977e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,1.25335e+07,47986.3,1.24652e+07,1.26114e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,2.43292e+07,85515.3,2.42162e+07,2.44361e+07
