name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,data_size_B,block_size_B,EC,lost_blocks,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",0,12638.1,386.433,83.041,2.35808,10121.8,335.366,103.697,3.07601
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",0,24850,640.396,42.2195,0.912506,22368.4,351.265,46.8885,0.704288
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",0,17697.5,823.836,59.3509,2.1952,15124.5,344.677,69.3634,1.48596
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",0,14051.2,481.562,74.7024,2.2615,11502,414.554,91.2697,2.93554
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",0,12295.4,534.805,85.4186,3.16907,9837.38,416.715,106.757,3.94306
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",0,11467.6,456.271,91.5638,3.1711,8981.19,534.768,117.105,5.94364
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",0,17514.5,408.178,59.899,1.28789,15054.3,396.149,69.697,1.67462
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",0,14021.7,438.114,74.8489,2.14471,11442.2,323.222,91.7061,2.31994
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",0,12061.2,447.647,87.0442,2.87583,9496.72,314.187,110.52,3.19213
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",0,11373.7,375.121,92.284,2.7756,8826.34,385.127,118.997,4.51086
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",0,10947.6,440.709,95.918,3.41906,8434.6,276.34,124.438,3.66226
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",0,13930.2,380.942,75.3264,1.93088,11400.3,396.275,92.074,2.77552
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",0,12079.8,691.852,86.9767,3.177,9525.31,328.382,110.198,3.34668
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",0,11257.2,606.802,93.3658,4.09571,8762.78,526.188,120.003,5.73437
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",0,10751.5,457.404,97.6805,3.60083,8278.53,304.831,126.819,4.27372
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",0,11014.5,451.572,95.3413,3.47006,8541.45,805.687,123.243,5.61521
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",0,12068.1,689.886,87.0575,3.11812,9515.79,333.03,110.309,3.33518
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",0,11334.2,383.874,92.611,2.85532,9012.99,579.49,116.741,6.26827
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",0,10980.4,404.452,95.6093,3.11355,8489.87,504.314,123.779,4.79656
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",0,10846.8,402.069,96.7894,3.20426,8334.23,339.559,125.998,4.51007
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",0,10989.1,405.462,95.5381,3.21439,8594.69,446.218,122.281,5.39204
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",0,11436,433.065,91.8092,3.13391,8912.62,402.394,117.857,4.59222
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",0,11016.7,415.878,95.3018,3.22506,8541.06,372.866,122.969,4.60885
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",0,11011.5,538.487,95.4196,3.9987,8534.48,396.101,123.092,4.94145
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",0,10859.7,426.439,96.6912,3.44997,8396.47,366.32,125.093,4.84756
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",0,10982,416.711,95.6023,3.2087,8520.47,351.418,123.244,4.35256
"Xorec (GPU Computation)",,500,500,1,8,32,131072,2048,"(96/64)",1,39738.5,6422.52,26.5401,0.974863,39647.3,1862.83,26.5022,1.18138
"Xorec (GPU Computation)",,500,500,1,8,64,131072,2048,"(96/64)",1,24948.1,622.312,42.0525,0.89806,24809.2,1721.27,42.474,3.02567
"Xorec (GPU Computation)",,500,500,1,8,128,131072,2048,"(96/64)",1,17704.2,1213.48,59.3862,2.43881,17602.3,1740.25,60.1687,6.1544
"Xorec (GPU Computation)",,500,500,1,8,256,131072,2048,"(96/64)",1,14212.1,485.978,73.8585,2.28536,14204.7,1642.97,74.9216,9.57913
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",1,12698.1,610.251,82.7202,3.05347,12211.6,1734.2,87.7133,13.0632
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",1,24932.9,1886.52,42.1571,1.41088,24519.5,1873.39,43.0159,3.30778
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",1,17597.4,525.533,59.6307,1.48377,17547.6,1627.3,60.307,5.9718
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",1,14013.5,813.606,74.9717,2.65466,13499.9,1742.73,79.039,10.6211
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",1,12309.8,414.116,85.2699,2.61403,12082.6,1710.44,88.7285,13.8012
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",1,11423.1,444.133,91.9157,3.14402,11397.4,1637.45,94.2028,15.3922
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",1,17533.2,385.125,59.8321,1.22252,17430.9,1647.56,60.7373,6.16952
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",1,14108.2,950.094,74.5427,3.32842,13559.8,1759.87,78.7107,10.6825
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",1,12056.2,513.306,87.1064,3.14213,11888,1666.36,90.1404,13.8652
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",1,11360.9,460.912,92.4275,3.24494,11021.8,1790.29,97.9159,17.1963
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",1,11032.8,491.788,95.2048,3.68841,11148.5,1840.42,97.0532,18.245
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",1,14016.9,417.31,74.8688,2.04093,13554.2,1709.19,78.6813,10.5055
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",1,12136.5,452.969,86.5056,2.87527,12085.5,1901.57,88.8553,14.036
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",1,11195.9,397.009,93.765,3.06629,11116.9,1963.44,97.3561,17.8365
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",1,10742.2,310.171,97.6879,2.61526,11206.4,1867.8,96.7207,18.9971
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",1,11005.3,439.765,95.4153,3.42939,11138.6,2506.25,97.8204,19.0776
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",1,12060.6,486.51,87.0581,2.90618,11522.7,1736.38,93.2026,14.659
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",1,11376.7,427.109,92.2835,3.07943,11567.7,6298.56,94.9907,16.2999
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",1,10986.8,506.588,95.6,3.55149,11069.2,1913.81,98.0219,19.1582
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",1,10848.8,401.46,96.7707,3.17439,10930.5,1978.3,99.5774,20.2568
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",1,11064.7,425.413,94.8912,3.22089,10995.6,1937.35,98.6893,18.9686
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",1,11413.1,450.32,92.0013,3.22092,11506.3,1628.06,93.2682,15.202
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",1,11051.8,480.07,95.032,3.55876,10627.3,1965.51,102.239,19.3966
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",1,11056.6,744.431,95.1089,4.26435,11459.1,1757.78,94.1541,17.3756
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",1,11068.4,796.039,95.1505,5.80169,11187.7,2023.75,97.1762,19.425
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",1,11686.1,6236.53,91.8902,5.12676,11386.5,1909.1,94.9691,17.2686
"Xorec (GPU Computation)",,500,500,1,8,32,131072,2048,"(96/64)",2,43726.5,1590.62,24.0011,0.585576,45992.2,2273.65,22.8557,1.15204
"Xorec (GPU Computation)",,500,500,1,8,64,131072,2048,"(96/64)",2,25354.7,564.184,41.3747,0.831108,27239.5,2469.45,38.817,3.59374
"Xorec (GPU Computation)",,500,500,1,8,128,131072,2048,"(96/64)",2,17704,676.12,59.2995,1.88283,19967.7,2275.6,53.265,6.66738
"Xorec (GPU Computation)",,500,500,1,8,256,131072,2048,"(96/64)",2,14212.6,384.291,73.8276,1.84576,16625.5,2370.86,64.5108,10.274
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",2,12714.8,406.36,82.5449,2.3977,15181.5,2148.68,70.6292,11.2456
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",2,24837.1,392.857,42.2283,0.643126,27001.6,2208.18,39.106,3.35011
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",2,17683,841.799,59.386,1.91596,19620.3,2415.23,54.3188,7.19852
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",2,13980.2,425.241,75.0673,2.08415,15839.9,2297.04,67.7113,10.623
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",2,12236.3,372.073,85.7672,2.42802,14496.1,2558.82,74.9696,15.2483
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",2,11406.6,430.09,92.0416,3.05844,13876.4,2970.18,79.4268,18.8587
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",2,17540,394.283,59.8102,1.25487,19401.7,2547.76,55.0524,7.75922
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",2,14047,444.883,74.7149,2.13716,15974.3,2457.88,67.3834,11.5103
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",2,12048.2,322.252,87.0893,2.17135,14191.9,2630.99,76.6459,15.401
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",2,11385,450.591,92.2292,3.23417,13591.5,2903.22,81.244,19.6854
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",2,11006,478.221,95.4279,3.58796,13818.7,2629.21,78.9448,16.6698
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",2,13966,413.877,75.141,2.04996,15840.5,2405.22,67.8799,11.2887
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",2,12141.5,681.681,86.5616,3.60493,14333.9,3310.46,76.4066,16.3273
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",2,11178.4,407.113,93.9169,3.12933,13756.5,2508,79.0105,15.7666
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",2,10766.1,340.852,97.4839,2.79452,13362.5,3154.58,83.7271,22.9587
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",2,11104.3,925.375,94.7571,4.30748,14152.5,2749.07,77.3875,17.6461
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",2,12090.2,421.613,86.8245,2.72766,14485.2,2285.46,74.4283,13.2216
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",2,11373.7,415.288,92.3022,3.01094,13670.6,2872.23,80.6498,19.2544
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",2,10986.9,440.6,95.5765,3.4483,13425.5,2494.39,81.1013,16.7465
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",2,10825.3,364.12,96.9635,2.99176,13564.8,2938.69,81.6359,20.6845
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",2,11044.5,438.377,95.074,3.35635,13484.5,2758.33,81.4696,18.7456
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",2,11406.7,398.845,92.0276,2.91024,13696.9,2921.63,80.628,19.545
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",2,11130.6,421.593,94.3291,3.25137,13645.3,2906.6,80.6874,18.8446
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",2,10992.8,420.781,95.5135,3.31384,13898.8,2958.56,79.5911,20.1418
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",2,10821,380.233,97.0096,3.09125,14130.8,2883.98,78.0635,19.5249
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",2,11081,476.77,94.7825,3.59761,13967.9,2788.28,78.5717,18.1026
"Xorec (GPU Computation)",,500,500,1,8,32,131072,2048,"(96/64)",4,39773.5,5072.57,26.4809,0.957485,46188.2,3540.35,22.8428,1.84554
"Xorec (GPU Computation)",,500,500,1,8,64,131072,2048,"(96/64)",4,24969.4,624.475,42.0168,0.905212,31907.2,3244.6,33.2285,3.63539
"Xorec (GPU Computation)",,500,500,1,8,128,131072,2048,"(96/64)",4,17671.1,489.224,59.3795,1.49461,24290.9,3519.66,44.1603,6.98515
"Xorec (GPU Computation)",,500,500,1,8,256,131072,2048,"(96/64)",4,14219.4,634.465,73.8503,2.48459,21209.8,3091.3,50.5587,7.81808
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",4,12714.4,937.393,82.7211,3.6014,19191.4,3720.74,56.9126,12.1557
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",4,24840.1,421.541,42.2244,0.670796,32194.6,3564.57,33.0212,4.13557
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",4,17633.3,595.262,59.5227,1.69934,25097.2,3101.63,42.4851,5.78618
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",4,14036.7,481.482,74.779,2.24864,21122.2,3248.63,50.9619,8.74797
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",4,12325.6,809.543,85.2816,3.40552,19087.9,3779.46,57.3265,12.5876
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",4,11453.9,905.559,91.8417,4.00885,19289.1,4356.75,57.1464,13.3741
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",4,17543.3,344.836,59.7926,1.10789,24389.5,3603.26,44.1097,7.75762
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",4,14036.5,407.974,74.7608,1.98312,21087.3,3082.53,50.8771,8.01941
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",4,12102,435.491,86.7456,2.81483,18755.7,4118.47,58.8559,13.9042
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",4,11353.8,384.189,92.4511,2.86978,19346.3,3997.42,57.1664,15.292
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",4,11057.9,445.551,94.9623,3.39679,18532.8,4060.18,60.1481,17.2893
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",4,14019.8,378.242,74.8433,1.89074,20550.3,3827.21,53.1375,11.8068
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",4,12091.9,354.557,86.7853,2.33513,19509,3626.57,56.0239,12.9259
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",4,11208.5,612.633,93.7702,4.08403,19328,4168.37,56.3619,11.2619
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",4,10747.6,322.73,97.645,2.72995,19661,4111.7,56.4087,15.8207
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",4,11070.2,448.966,94.8584,3.41001,19017.1,4290.32,59.0531,18.5145
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",4,12118.3,452.727,86.6352,2.88297,20043.1,3845.17,54.5125,11.7459
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",4,11396.1,381.599,92.1043,2.77753,19385.9,3492.03,56.0392,11.1723
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",4,11002.2,713.123,95.5472,3.9541,19859.6,4016.5,55.4777,14.0486
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",4,10787.7,333.669,97.2878,2.80664,19739.6,4142.99,56.0602,14.9301
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",4,11064.1,444.188,94.9048,3.31716,18885.1,4243.97,59.3333,18.0408
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",4,11466.3,486.835,91.5913,3.38406,19470.4,3827.09,55.9903,11.5685
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",4,11073.9,413.793,94.8081,3.2052,18587.7,3973.77,59.6728,16.2067
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",4,11008.4,447.696,95.3911,3.44405,19614.6,3790.58,55.9151,13.5143
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",4,10835.8,355.396,96.8663,2.94806,19402.2,4272.05,57.4826,16.6756
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",4,11054.3,654.969,95.0749,3.85259,20015.1,3625.26,54.4056,11.4979
"Xorec (GPU Computation)",,500,500,1,8,32,131072,2048,"(96/64)",8,39595.3,654.741,26.4889,0.397607,55804.5,4239.38,18.901,1.46939
"Xorec (GPU Computation)",,500,500,1,8,64,131072,2048,"(96/64)",8,25033.7,698.831,41.9153,1.0301,40603,4640.62,26.1843,3.18439
"Xorec (GPU Computation)",,500,500,1,8,128,131072,2048,"(96/64)",8,17672.4,608.648,59.3936,1.74115,33757.1,4611.95,31.7071,4.81402
"Xorec (GPU Computation)",,500,500,1,8,256,131072,2048,"(96/64)",8,14207,451.287,73.8721,2.06347,30226.3,5409.21,35.9614,7.37035
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",8,12771.7,656.131,82.2794,3.49281,30776.9,5969.43,35.6252,8.48494
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",8,24919.4,688.299,42.1067,1.01502,40541.9,4939.1,26.3007,3.64903
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",8,17678.7,574.887,59.3646,1.61146,34177.8,5046.57,31.4718,5.54381
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",8,14025.6,407.21,74.8187,1.97274,31611.3,4859.87,33.9807,5.35841
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",8,12486.1,2030.26,84.6474,4.92566,30229.3,4857.2,35.6627,6.27252
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",8,11485.3,541.215,91.4599,3.49466,30785.1,5806.3,35.6553,9.19866
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",8,17579.6,497.972,59.6879,1.45162,33393.9,4713.43,32.1162,5.24941
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",8,14114.5,594.975,74.4027,2.67516,30834.7,4974.13,34.9356,5.86725
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",8,12186.1,676.485,86.2584,3.84225,29523.7,5846.76,37.0555,8.03175
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",8,11421.8,700.316,92.0723,4.42106,29755.9,5448.33,36.5866,7.5988
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",8,11052.6,616.965,95.0972,4.13418,31272,5537.74,34.672,6.64101
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",8,14026.4,369.582,74.8061,1.85291,30471,5350,35.5373,6.56441
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",8,12123.8,515.612,86.6172,3.04433,30352,5220.68,35.6769,6.79569
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",8,11267.5,626.378,93.3006,4.32896,30908.7,5343.78,35.0941,6.97105
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",8,10839.4,472.758,96.8945,3.62045,29789.1,5620.27,36.565,7.45026
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",8,11106,441.715,94.5501,3.41178,30674.9,5306.94,35.2679,6.43908
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",8,12149.7,438.51,86.4062,2.82728,31043.7,4889.01,34.7113,6.1263
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",8,11455.8,555.693,91.7026,3.56523,30200.2,5965.27,36.5235,9.94903
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",8,11030.3,491.173,95.2257,3.67459,31331.9,5432.4,34.6229,6.90154
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",8,10789.3,382.83,97.2971,3.12645,30432.6,5583.92,35.9263,8.69092
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",8,11077.6,432.687,94.7826,3.2263,30992.2,5460.49,35.0378,7.04196
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",8,11486.2,457.301,91.4166,3.19566,30861.9,5296.18,35.2303,7.6309
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",8,11158.2,543.261,94.1577,3.83194,30979.8,5198.72,34.8663,6.21568
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",8,11074.1,698.138,94.984,4.7604,30299.3,5692.57,36.0669,8.0992
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",8,10908.4,490.461,96.2885,3.66553,30052.6,6241.18,36.8811,10.2504
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",8,11162.7,702.716,94.2332,4.77727,30683.1,5648.74,35.5415,7.69306
"Xorec (GPU Computation)",,500,500,1,8,32,131072,2048,"(96/64)",16,39574.1,467.479,26.5,0.294671,73694.1,7068.28,14.3658,1.4431
"Xorec (GPU Computation)",,500,500,1,8,64,131072,2048,"(96/64)",16,24994.3,438.815,41.9645,0.686879,59995.3,8492.06,17.7441,2.08212
"Xorec (GPU Computation)",,500,500,1,8,128,131072,2048,"(96/64)",16,17772.3,785.65,59.0899,2.04661,52814.5,7546.18,20.2787,3.03593
"Xorec (GPU Computation)",,500,500,1,8,256,131072,2048,"(96/64)",16,14298.4,565.694,73.4347,2.53135,53044.9,8604.31,20.2427,3.13839
"Xorec (GPU Computation)",,500,500,1,8,512,131072,2048,"(96/64)",16,12769.1,466.73,82.2131,2.61245,52193.3,7711.18,20.6303,3.85957
"Xorec (GPU Computation)",,500,500,1,16,32,131072,2048,"(96/64)",16,24948.9,585.83,42.0494,0.874297,59357.5,6460.2,17.8823,2.0217
"Xorec (GPU Computation)",,500,500,1,16,64,131072,2048,"(96/64)",16,18019.8,6025.05,59.0279,2.95729,52605,6785.77,20.2574,2.57758
"Xorec (GPU Computation)",,500,500,1,16,128,131072,2048,"(96/64)",16,14015.6,486.196,74.8905,2.19526,52658.1,6827.39,20.2813,2.89774
"Xorec (GPU Computation)",,500,500,1,16,256,131072,2048,"(96/64)",16,12372.1,635.849,84.9367,3.60702,53131.3,11000.2,20.3265,3.45769
"Xorec (GPU Computation)",,500,500,1,16,512,131072,2048,"(96/64)",16,11524.2,482.112,91.1209,3.1934,52167.9,8648.71,20.7361,3.96681
"Xorec (GPU Computation)",,500,500,1,32,32,131072,2048,"(96/64)",16,17638.1,556.43,59.4992,1.59508,53519.6,7345.35,19.9749,2.83932
"Xorec (GPU Computation)",,500,500,1,32,64,131072,2048,"(96/64)",16,14207.2,2121.42,74.2451,3.33539,51976.9,9086.22,20.8791,4.21998
"Xorec (GPU Computation)",,500,500,1,32,128,131072,2048,"(96/64)",16,12155.3,456.862,86.3732,2.89201,52487.4,7580.55,20.4575,3.46965
"Xorec (GPU Computation)",,500,500,1,32,256,131072,2048,"(96/64)",16,11413.7,444.494,91.9927,3.17785,51210,7964.99,21.0407,3.74284
"Xorec (GPU Computation)",,500,500,1,32,512,131072,2048,"(96/64)",16,11188.7,2159.9,94.5486,5.17176,52711.7,7665.12,20.3476,3.21208
"Xorec (GPU Computation)",,500,500,1,64,32,131072,2048,"(96/64)",16,14038.1,524.255,74.7788,2.28779,53787.1,8476.12,20.0446,3.67034
"Xorec (GPU Computation)",,500,500,1,64,64,131072,2048,"(96/64)",16,12184.1,455.288,86.1629,2.75884,52857.5,8453.2,20.4321,3.83612
"Xorec (GPU Computation)",,500,500,1,64,128,131072,2048,"(96/64)",16,11262.7,689.625,93.364,4.36207,52916.4,8043.74,20.3308,3.49251
"Xorec (GPU Computation)",,500,500,1,64,256,131072,2048,"(96/64)",16,10905.4,542.692,96.3404,3.83578,53032.3,7960.74,20.2349,3.1615
"Xorec (GPU Computation)",,500,500,1,64,512,131072,2048,"(96/64)",16,11193.2,705.367,93.9541,4.43835,52793.8,7318.69,20.2878,3.17668
"Xorec (GPU Computation)",,500,500,1,128,32,131072,2048,"(96/64)",16,12193.7,535.502,86.1332,3.2167,53194.3,7755.7,20.1775,3.27048
"Xorec (GPU Computation)",,500,500,1,128,64,131072,2048,"(96/64)",16,11494.1,636.831,91.4495,4.04482,52369.4,7716.74,20.5767,4.08461
"Xorec (GPU Computation)",,500,500,1,128,128,131072,2048,"(96/64)",16,11043.9,600.741,95.1663,4.11535,53180.2,8420.55,20.2886,3.78576
"Xorec (GPU Computation)",,500,500,1,128,256,131072,2048,"(96/64)",16,10843.3,325.318,96.7835,2.69666,53374.2,8311.58,20.1481,3.30796
"Xorec (GPU Computation)",,500,500,1,128,512,131072,2048,"(96/64)",16,11160.4,559.466,94.1461,3.8629,53327.8,8299.77,20.1905,3.4713
"Xorec (GPU Computation)",,500,500,1,256,32,131072,2048,"(96/64)",16,11502.6,882.22,91.4364,3.88265,53114.8,7738.69,20.206,3.31145
"Xorec (GPU Computation)",,500,500,1,256,64,131072,2048,"(96/64)",16,11171.2,514.052,94.032,3.68174,53035.2,8242.93,20.2669,3.28486
"Xorec (GPU Computation)",,500,500,1,256,128,131072,2048,"(96/64)",16,11295.7,6263.67,95.2559,5.89426,52651.2,7512.96,20.3657,3.30136
"Xorec (GPU Computation)",,500,500,1,256,256,131072,2048,"(96/64)",16,10797.6,704.943,97.345,3.81665,53160.5,7831.1,20.1906,3.2174
"Xorec (GPU Computation)",,500,500,1,256,512,131072,2048,"(96/64)",16,11003.8,470.615,95.4386,3.45475,52284.5,7793.13,20.5377,3.30022
