name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(2,1)",0,1,8,512,551308,2881.87
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(2,1)",0,1,8,1024,552463,2097.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,32,550298,2221.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,64,552234,2015.28
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,128,551751,3573
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,256,551125,2584.34
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,512,550700,2713.82
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,2048,1024,551674,3363.04
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,32,553284,2471.31
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,64,550167,4628.84
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,128,552444,2429.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,256,552339,3142.09
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,512,553495,3137.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,1024,1024,551400,2987.45
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,32,551100,2640.33
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,64,551062,2975.15
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,128,549686,3331.71
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,256,551900,2726.11
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,512,550944,2946.93
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,512,1024,552493,2690.07
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,32,551357,2494.88
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,64,551616,4114.09
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,128,552327,2218.4
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,256,551929,3459.47
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,512,552836,2470.39
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,256,1024,552457,4879.49
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,32,552589,3281.12
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,64,551463,2421.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,128,552304,2502.59
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,256,550808,3558.23
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,512,550213,2907.3
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,128,1024,550587,2149.92
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,32,550934,3178.2
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,64,551923,2883.18
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,128,554007,3357.79
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,256,550585,1733.91
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,512,552011,2556.63
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,64,1024,553098,3224.4
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,32,551657,3397.23
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,64,550227,2873.71
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,128,550900,2768.98
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,256,551647,2802.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,512,553033,3009.89
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,32,1024,552442,4233.26
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,32,551478,2849.37
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,64,551523,3249.36
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,128,553009,3458.1
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,256,551089,1949.52
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,512,552677,1490.42
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,16,1024,551361,3414.96
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,32,552927,2944.46
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,64,551991,3215.97
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,128,550825,2896.11
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,256,551708,3560.65
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,512,552370,2945.7
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(4,2)",0,1,8,1024,552557,2184.99
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,32,553868,2654.44
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,64,544999,26829
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,128,554708,3297.36
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,256,554087,3239.51
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,512,530117,71735.3
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,2048,1024,553857,2627.25
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,32,553495,2152.22
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,64,553698,2981.21
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,128,554668,2241.13
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,256,554675,4078.62
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,512,554384,2198.76
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,1024,1024,554111,2299.84
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,32,553311,3632.37
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,64,554029,4207.44
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,128,553931,1749.96
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,256,554193,1655.72
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,512,549350,12715.3
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,512,1024,553374,3198.76
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,32,553760,3583.56
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,64,554487,4282.46
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,128,552885,3563.35
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,256,552001,2303.47
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,512,555303,2411.92
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,256,1024,555019,1886.21
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,32,554619,3035.13
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,64,555077,2057.06
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,128,552366,3322.2
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,256,553022,3014.63
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,512,554257,2296.22
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,128,1024,553562,2891.44
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,32,554311,2673.51
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,64,554050,3480.43
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,128,554262,3183.93
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,256,553224,2740.36
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,512,554492,3371.48
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,64,1024,556413,3705.31
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,32,554123,2371.76
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,64,554470,4083.52
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,128,553544,2913.32
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,256,554558,3489.93
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,512,555694,3947.58
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,32,1024,553622,2590.89
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,32,553293,2939.74
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,64,552759,1862.93
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,128,554276,2553.49
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,256,554118,3640.04
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,512,553499,3371.58
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,16,1024,553199,2755.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,32,554929,3423.2
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,64,550921,4781.62
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,128,554845,3009.49
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,256,554889,3014.82
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,512,554990,2522.31
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(8,4)",0,1,8,1024,554839,3851.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,32,463382,3293.99
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,64,464695,3066.6
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,128,464070,2407.13
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,256,465702,2753.47
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,512,464535,3011.58
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,2048,1024,465507,2490.29
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,32,465405,1839.88
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,64,464359,3099.29
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,128,464956,3147.86
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,256,463174,2399.26
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,512,464266,3126.29
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,1024,1024,463650,2843.74
