name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,message_size_B,block_size_B,EC,lost_blocks,cpu_threads,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"Leopard",,500,100,0,0,0,134217728,4096,"(40/32)",0,2,2.34941e+07,68216,45.703,0.132399,1.99518e+07,33119.8,53.817,0.0891389
"Leopard",,500,100,0,0,0,134217728,8192,"(12/8)",0,2,3.11366e+07,48786.2,34.4849,0.0540246,2.36959e+07,36266.7,45.3136,0.0693707
"Leopard",,500,100,0,0,0,134217728,8192,"(20/16)",0,2,2.3069e+07,58185.8,46.545,0.117302,2.3651e+07,46696.3,45.3995,0.0895994
"Leopard",,500,100,0,0,0,134217728,8192,"(24/16)",0,2,3.63281e+07,179838,29.5575,0.147572,2.36648e+07,43333.1,45.3732,0.0830401
"Leopard",,500,100,0,0,0,134217728,8192,"(36/32)",0,2,1.9228e+07,40405.9,55.8428,0.11708,2.3626e+07,42720.9,45.4477,0.0821636
"Leopard",,500,100,0,0,0,134217728,8192,"(40/32)",0,2,2.67811e+07,168846,40.0949,0.253554,2.3636e+07,43977.6,45.4284,0.0844683
"Leopard",,500,100,0,0,0,134217728,16384,"(12/8)",0,2,3.14906e+07,49157.3,34.0973,0.0532338,2.40222e+07,48659.9,44.6981,0.0904939
"Leopard",,500,100,0,0,0,134217728,16384,"(20/16)",0,2,2.34372e+07,106001,45.8144,0.209249,2.39954e+07,47937.1,44.748,0.089354
"Leopard",,500,100,0,0,0,134217728,16384,"(24/16)",0,2,3.66062e+07,204954,29.3332,0.164947,2.39974e+07,44288.8,44.7442,0.0825505
"Leopard",,500,100,0,0,0,134217728,16384,"(36/32)",0,2,1.94243e+07,77463.5,55.279,0.221144,2.39862e+07,45295,44.7651,0.0844659
"Leopard",,500,100,0,0,0,134217728,16384,"(40/32)",0,2,2.72694e+07,253508,39.3788,0.368421,2.39914e+07,47658.7,44.7554,0.0888167
"Leopard",,500,100,0,0,0,134217728,32768,"(12/8)",0,2,3.20076e+07,70018.9,33.5466,0.0734416,2.41596e+07,46296.8,44.4439,0.0851254
"Leopard",,500,100,0,0,0,134217728,32768,"(20/16)",0,2,2.39231e+07,115447,44.8841,0.218963,2.41577e+07,46233.2,44.4473,0.0850058
"Leopard",,500,100,0,0,0,134217728,32768,"(24/16)",0,2,3.80109e+07,170671,28.2488,0.127361,2.41519e+07,47135.8,44.458,0.0867172
